time,point_index,phase,cmd_j0,cmd_j1,cmd_j2,cmd_j3,cmd_j4,ndi_px_raw,ndi_py_raw,ndi_pz_raw,ndi_px_rel,ndi_py_rel,ndi_pz_rel,ndi_ox,ndi_oy,ndi_oz,ndi_ow,cp_px,cp_py,cp_pz,msr_j0,msr_j1,msr_j2,msr_j3,msr_j4
1775760381.6567795,10,waypoint,0.0,3.14,0.013,0.008,0.0,-12.387418746948242,257.0282897949219,-247.58096313476562,2.0223433494567864,-10.783654785156273,-8.624305725097656,0.7657482624053955,-0.0025373813696205616,0.0,0.6431354284286499,1.8594899514588397e-05,0.01167541009010794,0.030849484955723754,0.0,3.14,0.012999999999999998,0.007999000155972486,0.0
1775760381.6817832,10,waypoint,0.0,3.14,0.013,0.008,0.0,-12.038968086242676,256.8487243652344,-247.25624084472656,2.370794010162353,-10.963220214843773,-8.299583435058594,0.765995979309082,-0.0030516665428876877,0.0,0.6428381204605103,1.8594899514588397e-05,0.01167541009010794,0.030849484955723754,0.0,3.14,0.012999999999999998,0.007999000155972486,0.0
1775760381.7067413,10,waypoint,0.0,3.14,0.013,0.008,0.0,-12.24636459350586,257.1061096191406,-247.5101776123047,2.163397502899169,-10.705834960937523,-8.553520202636719,0.7666537761688232,-0.002896907739341259,0.0,0.6420542597770691,1.8594899514588397e-05,0.01167541009010794,0.030849484955723754,0.0,3.14,0.012999999999999998,0.007999000155972486,0.0
1775760381.7316673,10,waypoint,0.0,3.14,0.013,0.008,0.0,-12.130351066589355,257.0434265136719,-247.26495361328125,2.279411029815673,-10.768518066406273,-8.308296203613281,0.7671062350273132,-0.0018879439448937774,0.0,0.6415173411369324,1.8594899514588397e-05,0.01167541009010794,0.030849484955723754,0.0,3.14,0.012999999999999998,0.007999000155972486,0.0
1775760381.7566335,10,waypoint,0.0,3.14,0.013,0.008,0.0,-12.468049049377441,257.0514221191406,-247.43035888671875,1.9417130470275872,-10.760522460937523,-8.473701477050781,0.767055869102478,-0.0016948801930993795,0.0,0.6415780782699585,1.8594899514588397e-05,0.01167541009010794,0.030849484955723754,0.0,3.14,0.012999999999999998,0.007999000155972486,0.0
1775760381.781637,10,waypoint,0.0,3.14,0.013,0.008,0.0,-12.430574417114258,257.17205810546875,-247.59103393554688,1.9791876792907708,-10.639886474609398,-8.634376525878906,0.7673236727714539,-0.001502281753346324,0.0,0.6412582397460938,1.8594899514588397e-05,0.01167541009010794,0.030849484955723754,0.0,3.14,0.012999999999999998,0.007999000155972486,0.0
1775760381.8076704,10,waypoint,0.0,3.14,0.013,0.008,0.0,-12.766976356506348,257.20361328125,-248.12203979492188,1.642785739898681,-10.608331298828148,-9.165382385253906,0.767169713973999,-0.0017411330481991172,0.0,0.6414418816566467,1.8594899514588397e-05,0.01167541009010794,0.030849484955723754,0.0,3.14,0.012999999999999998,0.007999000155972486,0.0
1775760381.8316743,10,waypoint,0.0,3.14,0.013,0.008,0.0,-12.934059143066406,256.98321533203125,-248.2104949951172,1.4757029533386223,-10.828729248046898,-9.253837585449219,0.7666443586349487,-0.0015470132930204272,0.0,0.6420701146125793,1.8594899514588397e-05,0.01167541009010794,0.030849484955723754,0.0,3.14,0.012999999999999998,0.007999000155972486,0.0
1775760381.8566968,10,waypoint,0.0,3.14,0.013,0.008,0.0,-13.078707695007324,256.8253479003906,-248.2833709716797,1.3310544013977044,-10.986596679687523,-9.326713562011719,0.7663350701332092,-0.0012444622116163373,0.0,0.6424399614334106,1.8594899514588397e-05,0.01167541009010794,0.030849484955723754,0.0,3.14,0.012999999999999998,0.007999000155972486,0.0
1775760381.8816848,10,waypoint,0.0,3.14,0.013,0.008,0.0,-12.935060501098633,256.8105163574219,-248.00018310546875,1.4747015953063958,-11.001428222656273,-9.043525695800781,0.7665840983390808,-0.0006339640822261572,0.0,0.6421436667442322,1.8594899514588397e-05,0.01167541009010794,0.030849484955723754,0.0,3.14,0.012999999999999998,0.007999000155972486,0.0
